snapshot_id,source_id,target_id,edge_id,raw_flow,effective_flow,capacity_p95,utilization,interruption_fraction,imputation_method,confidence_score,split
2021-06-01,79,103,109,4501.975586,4501.975586,4501.975586,1.000000,0.000000,hour_train_mean,0.400000,train
2021-06-01,80,81,84,5044.312012,5044.312012,5044.312012,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,80,87,85,1863.779907,1863.779907,3217.750000,0.579218,0.000000,segment_train_mean,0.700000,train
2021-06-01,81,80,84,5012.375000,5012.375000,5012.375000,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,81,82,86,4501.975586,4501.975586,4501.975586,1.000000,0.000000,hour_train_mean,0.400000,train
2021-06-01,81,84,87,5044.312012,5044.312012,5044.312012,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,82,21,88,4501.975586,4501.975586,4501.975586,1.000000,0.000000,hour_train_mean,0.400000,train
2021-06-01,82,81,86,4501.975586,4501.975586,4501.975586,1.000000,0.000000,hour_train_mean,0.400000,train
2021-06-01,83,20,19,927.317871,927.317871,1343.050049,0.690457,0.000000,segment_train_mean,0.700000,train
2021-06-01,83,137,147,2132.920654,2132.920654,1310.250000,1.627873,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,84,81,87,5012.375000,5012.375000,5012.375000,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,84,86,90,5012.375000,5012.375000,5012.375000,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,85,86,89,3559.446533,3559.446533,3559.446533,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,85,137,148,3554.963867,3554.963867,3554.963867,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,86,84,90,5044.312012,5044.312012,5044.312012,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,86,85,89,3554.963867,3554.963867,3554.963867,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,86,92,91,3559.446533,3559.446533,3559.446533,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
