snapshot_id,source_id,target_id,edge_id,raw_flow,effective_flow,capacity_p95,utilization,interruption_fraction,imputation_method,confidence_score,split
3,162,161,66816,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,162,165,67233,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,165,162,67233,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,162,169,67237,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,169,162,67237,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,164,163,67646,3577.0,3577.0,5066.799999999999,0.7059682639930529,0.0,neighbor_mean,0.6,train
3,163,164,67646,3577.0,3577.0,5066.799999999999,0.7059682639930529,0.0,neighbor_mean,0.6,train
3,165,166,68476,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,166,165,68476,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,166,167,68891,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,167,166,68891,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,167,168,69306,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,168,167,69306,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,169,170,70136,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,170,169,70136,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,170,171,70551,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
